#chrm,start,stop,band,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32
6,130900001,134700000,6q23.2,-0.02945672,0.045487857,0.062016117,0.093495918,0.005780357,0.037598942,-0.000653571,-0.001681818,0.028791304,-0.066341558,-0.046110204,-0.003627273,-0.059282759,0.052782857,-0.016619048,-0.014630357,-0.0522,-0.053855873,-0.021796402,0.083746939,0,-0.018198286,0.017742857,0.016699048,0.084334975,0.00603494,-0.089815873,-0.045307445,0.017264,-0.093202273,-0.299985093,-0.013367347
6,134700001,138300000,6q23.3,-0.020932144,0.017830556,0.081390313,0.092833333,0.087041667,0.074834019,0.014947531,-0.054265993,0.084476651,-0.086234007,-0.091785714,0.146048822,-0.033375479,0.153209259,-0.013389771,0,-0.039536413,-0.056922908,-0.016565432,0.23723545,0,-0.000589259,0.137615385,0.013310288,0.095924649,-0.003417671,-0.111522634,-0.051224309,-0.001394074,-0.069829125,-0.364428663,-0.081941799
6,138300001,142200000,6q24.1,-0.030624537,-0.0017625,0.078796474,0.064479911,0.109867188,0.046601852,0.030210938,-0.16253125,0.120608696,-0.101272727,-0.091785714,0.138815341,0.012786638,0.1709625,0.01221131,0,-0.058837781,-0.061770833,-0.037418056,0.253276786,0.0724375,-0.006415313,0.133350962,-0.002240278,0.0565,-0.019545557,-0.112888889,-0.080646567,-0.029155,-0.079348011,-0.401942391,-0.097285714
6,142200001,145100000,6q24.2,-0.048908796,0.020382813,0.07775,-0.002316964,0.165808594,0.004990741,0.056333333,-0.257386364,0.082907609,-0.096386364,-0.091785714,0.161315341,0.022758621,0.1396375,0.031571429,0.01221875,-0.088873596,-0.07400463,-0.035337963,0.223214286,0.1159,-0.016405313,0.145125,-0.069127778,0.034814655,-0.038499623,-0.112888889,-0.10384463,0.00034,-0.090527699,-0.463744022,-0.095464286
6,145100001,148500000,6q24.3,-0.079936831,0.021052083,-0.060944444,0.012925595,0.019489583,-0.126154321,0.030923611,-0.31832197,-0.013449275,-0.138018939,-0.091785714,0.06867803,0.022166667,0.020558333,0.03622619,-0.037125,-0.125759363,-0.104054938,-0.050929012,0.062285714,0.1159,-0.026037083,-0.032032051,-0.091662963,-0.014112069,-0.048406627,-0.112888889,-0.098054577,-0.037223333,-0.100735795,-0.522057246,-0.135142857
6,148500001,152100000,6q25.1,-0.085048108,0.007278226,-0.042626964,-0.051921659,0.027558468,-0.094778973,0.034138441,-0.321190616,0.021225806,-0.187982405,-0.081718894,-0.020920821,0.029847608,0.033525806,0.045245776,-0.052417339,-0.123118521,-0.107535962,-0.070339068,0.088682028,0.1159,-0.016743387,-0.032483871,-0.187645161,-0.165431591,-0.07433288,-0.112888889,-0.104039982,-0.043689032,-0.142803152,-0.56214979,-0.130165899
6,152100001,155200000,6q25.2,-0.076306846,0.000961364,-0.054445221,0.000853896,0.017025568,-0.069888889,0.089931818,-0.325194215,0.110509881,-0.211561983,-0.100922078,-0.034363636,0.009388715,0.025713636,0.055792208,0.011125,-0.14385904,-0.132814141,-0.064976431,0.027071429,0.1159,-0.015075909,-0.01427972,-0.149458586,-0.102015674,-0.069815991,-0.092888889,-0.091070423,-0.032236364,-0.133365702,-0.568083004,-0.126714286
6,155200001,160600000,6q25.3,-0.112811021,-0.039883537,-0.062235147,-0.063948606,-0.099578506,-0.150262873,0.02961687,-0.340166297,0.080604454,-0.261167406,-0.062790941,-0.095362528,-0.102616484,0.097556098,-0.035563298,-0.044134146,-0.176238147,-0.166493586,-0.079147787,0.09858885,-0.089509756,-0.019340122,-0.019521576,-0.144332249,-0.181506308,-0.069574199,-0.112514905,-0.127158193,-0.099097561,-0.136380266,-0.571090986,-0.132958188
6,160600001,164100000,6q26,-0.121643704,-0.015675,-0.052797436,-0.041725,-0.149115625,-0.140388889,0.029858333,-0.332290909,0.078586957,-0.297609091,-0.041114286,-0.094990909,-0.138,0.1239,-0.028571429,-0.082875,-0.166077528,-0.187711852,-0.093011111,-0.024707143,0.06759,-0.019455,-0.015707692,-0.174424444,-0.220213793,-0.058616265,-0.105222222,-0.11878169,-0.06574,-0.162153409,-0.574473043,-0.129278571
6,164100001,170805979,6q27,-0.115645062,0.025425568,-0.066601399,-0.011815747,-0.165519886,-0.117440236,0.044421402,-0.272092975,-0.03297332,-0.31667562,0.003834416,-0.061993802,-0.120708464,-0.017701136,0.018785714,-0.0903125,-0.165699949,-0.204031481,-0.115260943,-0.110402597,0.089768182,-0.008229091,-0.032657343,-0.203992929,-0.174939655,-0.054570646,-0.091535354,-0.114296415,-0.071013636,-0.159575155,-0.569993676,-0.09024513
7,53900001,58100000,7p11.2,0.033011029,0.086915833,0.048777778,-0.014622619,0.023927083,0.026092593,0.021858333,0.116181818,0.092037681,-0.010209091,0.076571429,0.017763636,-0.023712644,-0.019143333,0.003349206,0,0.102647566,0.008166667,0.050271605,0.093428571,-0.00622,0.017050333,0.004923077,0.018642963,-0.055706897,0.022627108,0,0.044750939,0.008014667,0.034410227,0.017974203,-0.012930952
7,50500001,53900000,7p12.1,0.020831041,0.058292857,0.031761905,-0.005142857,0.015714286,-0.002238095,0.018065476,0.103811688,-0.021639752,-0.045954545,0.082571429,0.039064935,-0.037044335,-0.008892857,-0.008462585,0.005321429,0.101329053,0.028503704,0.008695238,0.093428571,-0.0605,0.021092857,-0.013681319,0.004460317,-0.073793103,0.027649742,0,0.046709256,-0.00784,0.041991883,0.020797516,0
7,49000001,50500000,7p12.2,0.01734321,0.05016875,0.029910256,0.026267857,0.018625,0,0.038708333,0.084840909,-0.03123913,-0.045136364,0.076571429,0.028454545,-0.029344828,0,0,0.0093125,0.082820225,0.041772222,0.012257407,0.093428571,-0.0847,0.01979,0,-0.017405556,-0.089353448,0.009646084,0,0.038823944,-0.08851,0.0398125,0.01281087,0
7,45400001,49000000,7p12.3,0.019390123,0.024308333,0.040509402,0.085492857,0.050445833,-0.00122716,0.050063889,0.029845455,-0.004223188,-0.003181818,0.207795238,-0.001669697,-0.012731034,0.03997,0.041063492,0,0.057329588,0.034794568,0.020324444,0.010247619,-0.0847,0.040855667,0,-0.028093333,-0.091298851,0.042148193,-0.069422222,0.042307981,-0.056674667,0.011112121,0.001246377,0.072304762
7,43300001,45400000,7p13,0.009301822,0.011486905,0.041077534,0.013741497,0.013709821,-0.014208995,0.112193452,0.011404762,0.007634576,-0.019583333,0.201877551,-0.043574675,-0.017302135,0.031905952,-0.006132653,0,0.01844489,0.038864903,-0.000881658,0.03604932,-0.0847,0.036819524,0.035437729,-0.044216931,-0.077785714,0.017087636,0,0.013940309,-0.058180952,-0.034675866,-0.001843685,0
7,37100001,43300000,7p14.1,0.011144919,-0.009904808,0.094065089,-0.030604396,0.048817308,0.002696581,0.09586859,-0.023604895,0.082334448,-0.011001748,0.119228022,-0.015197552,0.0315,0.017596154,0.020230769,0.022346154,0.014221694,0.038694302,0.00534416,0.033708791,-0.03955,0.014218654,0.031588757,-0.026694017,-0.009993369,-0.009072289,0.009854701,0.016726165,-0.036286154,-0.030291084,-0.021981271,0.001739011
7,34900001,37100000,7p14.2,0.019395885,-0.010495833,0.112713675,-0.032214286,0.046669271,0.009259259,0.095565972,-0.008507576,0.071615942,0.013909091,0.068904762,-0.011484848,0.026448276,-0.005866667,0.014095238,0.012125,0.031712547,0.055501852,0.001211728,0.0335,0,0.021712917,0,-0.001753704,-0.016054598,0.009289157,0,0.028195423,-0.01292,0.015446023,-0.017225362,0
7,28800001,34900000,7p14.3,0.016452538,-0.011880093,0.098303894,-0.00489881,0.058829861,0.005478738,0.104799383,0.007758418,0.067873591,0.01610101,0.099960317,0.017159091,0.011434866,0.010193519,0.005326279,0.004814815,0.059436122,0.04055144,0.001763786,0.003392857,0.0118,0.017848981,0.005451567,3.58E-05,0.037088123,0.017017626,0.010277778,0.027147887,0.05902,0.04672117,-0.00873752,0
7,27900001,28800000,7p15.1,0.003901235,-0.0036375,0.037871795,-0.008785714,-0.0660625,0,-0.057208333,0.000227273,0.088608696,0.026886364,0.171428571,0.025409091,0.015551724,-0.00945,0.026333333,0,0.060370787,0.009711111,0.018188889,-0.018428571,0,0.02771,-0.031846154,-0.039855556,0.063431034,0.013376506,-0.094111111,0.020612676,0.14508,0.040045455,-0.014478261,0.0935
7,25500001,27900000,7p15.2,0.007713966,-0.006891406,0.019092147,-0.022381696,-0.079516602,-0.00822338,-0.032697917,-0.015893466,0.098720109,-0.006613636,0.171428571,0.025377841,-0.003517241,-0.031717188,-0.011953869,0,0.041127809,0.019633102,0.03848912,-0.034287946,0,0.014424844,-0.0369375,-0.020615278,-0.02165194,0.004156062,0.010368056,0.012796655,0.0563175,0.019696023,-0.0243,0.050625
7,20900001,25500000,7p15.3,0.013771276,-0.008706667,-0.022804274,0.001608333,-0.093104167,0.035885185,-0.013365278,0.023912121,0.297173913,0.010780303,0.171428571,-0.047610606,-0.039214943,0.079533333,0.032361905,0.0564625,-0.014040075,-0.014340494,0.045662716,-0.067145238,-0.059913333,0.019505667,-0.018210256,-0.013281481,-0.142506897,-0.015478715,0.005377778,-0.027120188,0.07226,-0.012648864,-0.03603942,0.071764286
7,16500001,20900000,7p21.1,-0.038094901,-0.04541413,-0.056455964,-0.019861801,-0.090129076,0.013776167,-0.082483696,-0.04434585,0.144589792,0.011033597,0.059897516,-0.061762846,-0.102907046,-0.008643478,-0.026749482,0.075230978,-0.05228383,-0.065063768,0.014404509,-0.103158385,-0.014426087,-0.000416087,0.023531773,0.012648309,-0.473268366,-0.022693819,-0.064956522,-0.078336191,0.017412174,-0.071756423,-0.078906994,0.006093168
7,13700001,16500000,7p21.2,-0.082899588,-0.074866667,-0.129397436,-0.106136905,-0.121390625,-0.016777778,-0.108958333,-0.093318182,-0.058572464,0.009416667,-0.135142857,-0.062560606,-0.110827586,-0.081933333,-0.071063492,0.0266875,-0.081479401,-0.077839506,-0.063574074,-0.069583333,-0.0116,-0.006485,0.021461538,-0.040077778,-0.858183908,-0.039842369,-0.083,-0.109235915,-0.102026667,-0.101717803,-0.103789855,0.024738095
7,7200001,13700000,7p21.3,-0.129156543,-0.112571667,-0.16362735,-0.315547619,-0.09925,-0.052444444,-0.137475,-0.121545455,-0.182742029,0.054769697,-0.132785714,-0.161781818,-0.132549425,-0.115806667,-0.045206349,0.050741667,-0.10836779,-0.135105679,-0.113183704,-0.052871429,-0.005893333,-0.027498667,0.030384615,-0.069592593,-1.261393103,-0.062446185,-0.083,-0.159211268,-0.154016,-0.153033333,-0.13184,0.008928571
7,4500001,7200000,7p22.1,-0.160949871,-0.14503314,-0.221759094,-0.354434385,-0.141842297,-0.03620155,-0.173937016,-0.208187104,-0.193085945,0.016577167,-0.132785714,-0.185960888,-0.109979952,-0.119922093,-0.010425249,0.0531875,-0.161121505,-0.159701809,-0.123583807,-0.052722591,-0.028730233,-0.02934186,0.021461538,-0.095759173,-1.29734162,-0.088757915,-0.083,-0.177905667,-0.15996093,-0.193102537,-0.167537513,0.022978405
7,2800001,4500000,7p22.2,-0.15764321,-0.1476875,-0.212076923,-0.399446429,-0.166,-0.074555556,-0.1293125,-0.195409091,-0.1865,0.011727273,-0.112607143,-0.207295455,-0.135948276,-0.066775,-0.046166667,0.0531875,-0.176331461,-0.155874074,-0.140659259,-0.058214286,-0.0969,-0.0122975,0.006076923,-0.108077778,-1.291862069,-0.070379518,-0.177222222,-0.190401408,-0.04068,-0.182585227,-0.163582609,0
7,1,2800000,7p22.3,-0.136943933,-0.135158537,-0.208539087,-0.402297038,-0.155051829,0.016355014,-0.092678862,-0.147340355,-0.192146341,0.044880266,-0.092428571,-0.1920898,-0.096531539,-0.054776829,-0.052154472,0.0531875,-0.155532201,-0.131176332,-0.116902258,-0.030409408,-0.0979,-0.015061463,0.006076923,-0.10718103,-1.280501262,-0.077789891,-0.177222222,-0.170010306,-0.07341561,-0.165147173,-0.163429692,-0.047379791
7,62100001,67500000,7q11.21,0.048488106,0.069360976,0.086181363,0.046215157,0.082577744,0.085206865,0.102398374,0.14813082,0.164205726,-0.007554324,0.118792683,0.048203991,0.096333053,0.034907317,0.108694541,0.060455793,0.061878049,0.008132069,0.048786811,0.056099303,0.024246341,0.048994512,0.119294559,0.050764228,-0.083438183,0.049138407,0.022669377,0.03607798,0.039964878,0.035186807,0.026758006,0.098543554
7,67500001,72700000,7q11.22,0.033014403,0.0438625,0.098521368,0.057571429,0.039411458,0.140734568,0.104048611,0.117151515,0.08534058,-0.012886364,0.139666667,-0.03230303,0.05737931,-0.017216667,0.106388889,0.00659375,-0.001520599,0.005134568,-0.003253086,0.033297619,0.1215,0.023770833,-0.079153846,0.066114815,-0.105488506,-0.001557229,-0.030833333,0.046929577,-0.01456,0.007094697,0.043057971,0.091607143
7,72700001,77900000,7q11.23,0.035511644,0.067780114,0.091320221,0.023688718,0.048636364,0.18709133,0.065918087,0.073680269,0.122527668,0.008545455,0.132482955,-0.011542872,0.085126959,-0.011898295,0.209880411,0.058285511,0.065082737,0.014673401,0.02413266,-0.014586851,0.144392045,0.02657358,-0.064079545,0.09044798,-0.065170063,-0.00473138,0.02359596,0.056678937,-0.008189545,-0.012017949,0.039240909,0.008270292
7,77900001,86700000,7q21.11,0.033299918,-0.002203333,0.068006838,0.080021429,0.00816875,0.150955556,0.127269444,0.013645455,0.11224058,0.025109091,0.054519048,0.088442424,0.060501149,0.012756667,0.100777778,0.0876125,0.040686891,0.007215309,-0.008194074,0.023185714,0.115753333,0.023947667,-0.071871795,0.07636,-0.00476092,-0.00502249,0.009481481,0.033541784,-0.081576,-0.029863636,0.046794203,-0.031466667
7,86700001,88500000,7q21.12,0.057545679,0.009525,0.088487179,0.057972527,0.106757212,0.184641026,0.142833333,0.000590909,0.164772575,-0.019541958,0.105582418,0.084454545,0.085758621,-0.030526923,0.106978022,0.212831731,0.099739844,0.056524786,0.017625641,0.075142857,0.1004,0.017544615,-0.079153846,0.038005128,0.046554377,0.018410102,0.028444444,0.013102925,-0.039538462,-0.028011364,0.042906355,-0.024357143
7,88500001,91500000,7q21.13,0.033726914,-0.029095,0.14944359,0.0275,0.0677375,0.05092963,0.0465875,0.000590909,0.153669565,-0.067809091,0.127714286,0.084454545,0.034248276,-0.08153,0.060114286,0.0722125,0.067322472,0.043034815,0.022237778,0.06315,0.09143,0.0162275,-0.047492308,0.022877778,0.091696552,0.001061446,0.028444444,0.023335211,-0.035616,-0.034673864,0.030449565,-0.045085714
7,91500001,93300000,7q21.2,0.027012654,-0.036954688,0.107625,0.055035714,0.080703125,0.068564815,0.060700521,-0.032980114,0.139774457,-0.02365625,0.124227679,0.077585227,0.017034483,-0.04039375,0.053904762,0.0640625,0.053515449,0.019178241,0.020149537,-0.03278125,0.1057,0.023621563,0.0196875,-0.010180556,0.073,-0.010442771,0.028444444,0.012505282,-0.03614,-0.026896307,0.035114674,-0.0338125
7,93300001,98400000,7q21.3,0.032937507,-0.033157738,0.072351038,0.062268707,0.103534226,0.074101411,0.069837302,-0.025140693,0.136109731,-0.010365801,0.081571429,0.091377706,0.022968801,-0.031739286,0.0970839,0.089941964,0.065124131,0.03056649,0.010973369,0.033739796,0.108566667,0.022844167,0.000869963,0.009332804,0.051256158,-0.014341365,0.030973545,0.002175218,-0.032712381,-0.008890422,0.032084472,-0.03005102
7,98400001,104200000,7q22.1,0.045511903,0.010270149,0.066016265,0.115264392,0.070853078,-0.037246269,0.035209888,-0.041647218,0.126049643,-0.01045251,0.152440299,0.089773066,0.049888574,-0.025316418,0.046476546,0.04751819,0.108340181,0.054462465,0.046939082,0.030083156,0.121421642,0.029558284,0.025302526,0.057717745,0.042916881,-0.005058443,0.026318408,0.021464999,0.036215224,0.037408497,0.054250941,-0.01838113
7,104200001,104900000,7q22.2,0.051524691,0.0687625,0.049769231,0.126,0.04525,-0.077592593,0.007208333,-0.004681818,0.132434783,-0.021977273,0.2835,0.0705,0.122448276,-0.02965,0,-0.0519375,0.113134831,0.060807407,0.066511111,0.035214286,0.0884,0.0445525,0.061923077,0.100111111,0.08462069,0.005807229,0,0.038746479,0.1083,0.078647727,0.068734783,0.047142857
7,104900001,107800000,7q22.3,0.040726463,0.031169565,0.059090301,0.053381988,0.020684783,-0.073800322,0.029530797,-0.01193083,0.167221172,0.001636364,0.155403727,0.076468379,0.075298351,-0.024530435,0.004875776,-0.101013587,0.087506595,0.044076651,0.037256683,0.035214286,0.0884,0.021831304,0.082337793,0.074855072,0.077346327,-0.002025144,0.018782609,0.012752909,0.057144348,0.070882905,0.068059357,-0.027403727
7,107800001,115000000,7q31.1,0.020081893,0.009838542,0.040678419,-0.04127381,0.001630208,-0.094270062,0.014298611,-0.022435606,0.108338768,0.016267045,0.087845238,0.077225379,0.049462644,-0.044570833,0.004382937,-0.087125,0.061327715,0.024314198,0.013577778,0.063803571,0.056204167,0.016850417,0.124467949,0.049992593,0.019277299,-0.009435492,0.000958333,-0.003580106,0.021408333,0.046504261,0.04533913,-0.09639881
7,115000001,117700000,7q31.2,0.038055309,0.061606667,0.044273504,-0.099145238,0.031252083,-0.081212346,-0.0299,0.018454545,0.174353623,0.048378788,0.097761905,0.091972727,0.064951724,0.057823333,0.067536508,-0.1044375,0.047265169,0.04706716,0.039324938,0.084785714,0.033666667,0.035206667,0.149825641,0.049168889,0.05256092,-0.002632129,-0.00682963,-0.00793662,0.103584,0.030487879,0.06645913,-0.040938095
7,117700001,121400000,7q31.31,0.041764198,0.031409375,0.049141026,-0.0978125,-0.005152344,-0.110074074,-0.017875,-0.000897727,0.083798913,0.048818182,-0.040357143,0.08975,0.087405172,0.043575,0,-0.111164063,0.068485955,0.084125926,0.008108333,0.071571429,0.069075,0.01875125,0.095461538,0.078936111,0.072814655,-0.015675452,0,-0.005476232,0.04593,0.064900568,0.09286087,-0.161660714
7,121400001,124100000,7q31.32,0.040049108,0.001697222,0.005625356,-0.068811508,0.007925347,-0.096195473,-0.0575625,0.009585859,0.074272947,0.048818182,-0.077785714,0.066244949,0.076208812,0.048694444,0,-0.072524306,0.048169788,0.074483951,-0.008053909,0.007952381,0.0921,0.018480278,0.108910256,0.066753086,0.082821839,-0.020963186,0,0.008764085,0.046086667,0.094304924,0.095122705,-0.172559524
7,124100001,127500000,7q31.33,0.049085714,0.015803571,0.019490842,-0.029336735,0.040044643,-0.111121693,-0.066708333,0.025766234,0.057795031,0.039246753,0.062571429,0.040162338,0.054325123,0.0204,0.04344898,-0.069883929,0.051080257,0.065073016,-0.010795767,-0.024979592,0.047885714,0.022820714,0.095461538,0.061844444,0.041852217,-0.010612737,0,0.035265594,0.008228571,0.131650974,0.105390062,-0.085142857
7,127500001,129600000,7q32.1,0.080483684,0.063205405,0.040050589,0.037027027,0.08964527,-0.056577578,-0.053074324,0.053070025,0.028698002,0.111850123,0.029745174,0.056545455,0.071979497,0.076628378,0.025135135,-0.020548986,0.070820225,0.101537738,0.024408609,0.011714286,0.111181081,0.041166216,0.095461538,0.106006006,0.056918919,0.013497558,0,0.06840788,0.076271351,0.205925676,0.116824912,-0.085142857
7,129600001,130800000,7q32.2,0.122460333,0.09071413,0.094717949,0.061965839,0.095067935,0.043964573,-0.001268116,0.0445,0.067296786,0.12116996,0.021586957,0.056545455,0.057689655,0.0476,0.075623188,0.0249375,0.121830484,0.146200644,0.048038647,0.011714286,0.142713043,0.065941739,0.111234114,0.123667633,0.066710645,0.041047669,0.008599034,0.091884568,0.11594087,0.232480237,0.137624953,0.053636646
7,130800001,132900000,7q32.3,0.134055144,0.080120833,0.089416667,0.11316369,0.116117188,0.022635802,0.029118056,0.08175,0.090036232,0.128306818,0.089047619,0.107223485,0.057689655,0.045,0,0.029447917,0.119124532,0.170457407,0.065088889,0.008172619,0.121008333,0.064375,0.095461538,0.102055556,0.142367816,0.046060241,0.065925926,0.102900235,0.116,0.240658144,0.161152174,0.038857143
7,132900001,138500000,7q33,0.156841657,0.142658065,0.119540943,0.155220046,0.201991935,0.030097969,0.09313172,0.179975073,0.270253857,0.118419355,0.133887097,0.100980938,0.050223582,0.11863871,0.019763441,0.046157258,0.105475172,0.217681004,0.072953405,0.079230415,0.104325806,0.056237742,0.09769727,0.133656631,0.105113459,0.037775554,0,0.135629487,0.037405161,0.249353372,0.168906872,-0.019163594
7,138500001,143400000,7q34,0.179383805,0.162419485,0.156372926,0.19021271,0.178016085,0.034917756,0.264432598,0.304998663,0.188628517,0.156125668,0.171516807,0.095140374,0.042707911,0.122140441,0.030347339,0.033764706,0.17289772,0.235223312,0.086116667,0.06297584,0.149055882,0.075615221,0.057563348,0.169039216,0.132946247,0.063767009,0.036039216,0.178111226,0.163855294,0.280657754,0.207815345,0.144676471
7,143400001,148200000,7q35,0.185373812,0.152603788,0.150292152,0.206729437,0.159247159,0.042946128,0.291737374,0.308698347,0.221262187,0.171374656,0.170393939,0.09446832,0.067350052,0.162945455,0.014246753,0.052488636,0.189971399,0.225973962,0.093449832,0.081640693,0.135478788,0.063774242,0.066160839,0.191042424,0.139772205,0.059214859,0.076181818,0.183352753,0.140207273,0.291423554,0.226929908,0.149357143
7,148200001,152800000,7q36.1,0.165971468,0.163995833,0.15890812,0.150543155,0.170796441,0.120407922,0.236435764,0.328994318,0.328312198,0.178065657,0.115670635,0.08864899,0.074455939,0.166715278,-0.003727513,0.052861979,0.232792915,0.213763992,0.112716461,0.088599206,0.083222222,0.076020486,-0.036630342,0.121258951,0.135841475,0.064961429,0.099314815,0.165701389,0.339185556,0.262397885,0.234295773,0.140732143
7,152800001,155200000,7q36.2,0.15729418,0.164792857,0.114516484,0.254321429,0.13775,0.080820106,0.22860119,0.326681818,0.212248447,0.12261039,0.224785714,0.041201299,0.053413793,0.178,-0.040619048,0.05325,0.267248796,0.241627513,0.104638095,0.0595,0.0212,0.06528,-0.041307692,0.179546032,-0.010187192,0.048697935,0,0.161638833,0.15024,0.364660714,0.257110559,0.140357143
7,155200001,159345973,7q36.3,0.169498568,0.180771,0.135352821,0.300392857,0.1669825,0.112131852,0.236096667,0.363623636,0.236786087,0.137014545,0.201677143,0.043607273,0.072234483,0.186812,-0.034988571,0.0621225,0.280307865,0.252989333,0.099382815,0.041754286,0.067748,0.066496,-0.023,0.130805333,-0.005797241,0.059312771,0,0.19875831,0.0847504,0.363298636,0.251881391,0.140357143
8,43200001,45200000,8p11.1,0.139982716,0.016675,0.059102564,0.228392857,0.44884375,0.150740741,0.239,0.034954545,0.068434783,0.081545455,0.122857143,-0.022,0.096758621,0.294,0.159619048,0.1641875,0.13288764,0.143674074,0.175,0.106571429,-0.0665,0.051645,0.199153846,0.038355556,0.181827586,0.189156627,0.051333333,0.051809859,-0.02804,0.144045455,0.15266087,0.149214286
8,39900001,43200000,8p11.21,0.132664609,0.038621667,0.070559829,0.180671429,0.342730208,0.137466667,0.149433333,-0.015604545,0.098031884,0.075740909,0.078261905,-0.046787879,0.0315,0.262776667,0.055196825,0.129322917,0.127203745,0.150268148,0.172226914,0.06665,0.019896667,0.080450333,0.201210256,0.000671852,0.180149425,0.172788956,0.002574074,0.058116901,0.041582667,0.140208333,0.114591014,0.066966667
8,38500001,39900000,8p11.22,0.051173409,0.042917308,-0.047177515,0.141195055,0.183064904,0.077527066,0.053964744,-0.017538462,-0.024648829,0.042905594,0.038093407,-0.087793706,0.004435013,0.098446154,0.082684982,0.107865385,0.01421694,0.115094587,0.071381766,0.039076923,0.040423077,0.102222308,0.011295858,-0.033495726,0.083278515,0.113600093,0,0.032427952,-0.034738462,0.078292832,0.028856856,0.040571429
8,36700001,38500000,8p11.23,0.045216667,0.02183125,-0.050346154,0.191135714,0.110129688,0.070207407,-0.0166625,-0.016304545,-0.069345652,0.07345,0.074657143,-0.116954545,0,-0.0054075,0.053311905,0.1347,0.00871573,0.096981852,0.070205556,0.011921429,-0.0141,0.10509225,-0.060176923,-0.024553333,0.028391379,0.11483253,0.003738889,0.040621831,-0.03918,0.069240341,0.070184348,0.040571429
8,29000001,36700000,8p12,-0.037590123,-0.039808036,-0.03096978,-0.019010204,-0.062802455,-0.014113757,-0.060077381,-0.078917208,-0.050728261,-0.003383117,0.011477041,-0.108655844,-0.018738916,-0.027717857,0.000605442,0.050540179,-0.004506822,-0.032405026,0.004703704,-0.140571429,-0.085210714,-0.019834286,-0.057162088,-0.083127778,-0.064577586,-0.033483219,-0.014027778,-0.044064135,-0.071481429,-0.053912744,-0.058809938,0.049237245
8,27500001,29000000,8p21.1,-0.046747325,-0.041019048,-0.030666667,-0.00157483,-0.106071429,0.00652381,-0.075315476,-0.078409091,-0.101490683,0.066636364,-0.045714286,-0.083655844,-0.018353038,-0.04767619,0.003798186,0,-0.015505083,-0.049759788,-0.012082892,-0.14705102,-0.0852,-0.014963571,-0.009179487,-0.121471958,-0.098761905,-0.047328457,0,-0.056845741,-0.105371429,-0.077885281,-0.064486128,-0.046428571
8,23500001,27500000,8p21.2,-0.064658667,-0.040938,-0.061657436,-0.036138571,-0.1090075,0.013414815,-0.01642,-0.066836364,-0.132584348,0.077629091,-0.045714286,-0.029492727,-0.018895172,-0.06608,-0.000805714,0,-0.05808764,-0.076811259,-0.07643437,-0.12316,-0.0852,-0.0207524,-0.036766154,-0.125926222,-0.130321379,-0.076587952,-0.017111111,-0.06444,-0.1625616,-0.088106364,-0.079546435,-0.046428571
8,19200001,23500000,8p21.3,-0.073031111,-0.0411125,-0.056331795,-0.079714286,-0.08081625,-0.01239037,-0.047098333,-0.017026364,-0.11475913,-0.007949091,-0.029282857,-0.062948182,-0.077144828,-0.04131,-0.0134,0.00702625,-0.074040899,-0.105940741,-0.105501185,-0.09877,-0.069864,-0.0273426,-0.016530769,-0.115671111,-0.159454483,-0.076760843,-0.061111111,-0.081509718,-0.1233632,-0.081656818,-0.081637391,-0.014598571
8,12800001,19200000,8p22,-0.042785802,-0.0398875,-0.08730235,-0.049464286,-0.11046875,-0.01758179,-0.055,-0.029164773,-0.102951087,0.005013258,0.089380952,-0.091308712,-0.080083333,-0.048370833,-0.003365079,0.008385417,-0.048493914,-0.092317901,-0.074008025,0.019598214,0,-0.004042917,-0.054875,-0.105924074,-0.139928161,-0.045783886,-0.067074074,-0.079319542,-0.1427,-0.045069129,-0.061769565,0.166842262
8,6300001,12800000,8p23.1,-0.0594215,-0.041333491,-0.112885341,-0.099678908,-0.181279776,-0.042197414,-0.046998821,0.015962693,-0.095822806,0.060922813,0.092828841,-0.141645369,-0.077049772,-0.074373113,-0.002716981,-0.031998821,-0.040774751,-0.125495318,-0.06825891,-0.09345283,-0.003113208,-0.00303217,-0.065608853,-0.125852411,-0.160596617,-0.052692998,-0.061111111,-0.073147887,-0.171529057,-0.126712479,-0.112417145,0.070030997
8,2300001,6300000,8p23.2,-0.073367901,-0.04095,-0.154820513,-0.155285714,-0.19090625,-0.034814815,-0.045708333,-0.004318182,-0.006478261,0.096818182,0.0405,-0.135545455,-0.058275862,-0.0454,0.00052381,0.0184375,-0.055752809,-0.214081481,-0.109577778,-0.1775,0,-0.01436,-0.041461538,-0.114777778,-0.215034483,-0.018759036,-0.081666667,-0.11478169,-0.15356,-0.139397727,-0.131791304,0.000571429
8,1,2300000,8p23.3,-0.075393827,-0.0390625,-0.089904762,-0.035933673,-0.213310268,0.003185185,-0.027360119,-0.032727273,-0.063791925,0.111159091,0.073785714,-0.171545455,-0.063172414,-0.08415,-0.009918367,0.0184375,-0.04673435,-0.194107937,-0.082961905,-0.279765306,0,-0.019993929,-0.091461538,-0.053111111,-0.181128079,-0.027079174,-0.061111111,-0.120476358,-0.112702857,-0.127539773,-0.116913665,-0.004785714
